Id,EmployeeId,Starts,Ends,MissPunch,Tardy,SchHr,RegHr,Ot1,Ot2,Ot3,Ot4,Ot5,PayAmt,Submit,Approve,SysUpdate,EarlyIn,GraceIn,EarlyOut,LateOut,LongMeal,ShortMeal,LongBreak,ShortBreak,Absences,DayApprove,Status,AutoMeal,EarlyOutG,NoMeal,Overtime,ShortWkDay,AppPunch,AuthOt,PaidBrk,MlPremCnt,MlPremWav,BkPremCnt,BkPremWav
529988,5376,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-08T20:31:29.69-04:00,0,0,0,0,0,0,0,0,10,,3,0,0,0,0.0,0,2.0,0.0,0,0,0,0,0
530010,4158,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,79.8333,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T13:56:43.183-04:00,0,0,0,0,1,6,0,0,0,22222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,3,0,0,0,0.0,0,18.0,0.0,0,0,0,0,0
530011,4158,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,80.3499,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-10T19:19:25.42-04:00,0,0,0,0,1,4,0,0,0,11111101111111,3,0,0,1,0.0,0,18.0,0.0,0,0,0,0,0
530121,3043,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,61.3334,0.95,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-10T13:31:39.307-04:00,0,0,0,0,0,5,0,0,4,222222222222222222222222222222222222222222,3,0,0,4,0.95,0,12.0,0.0,0,0,0,0,0
530794,1065,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-24T15:24:20.737-04:00,0,0,0,0,0,0,0,0,0,,3,0,0,0,,0,0.0,0.0,0,0,0,0,0
530795,1065,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-07T16:22:03.05-04:00,0,0,0,0,0,0,0,0,0,,3,0,0,0,,0,0.0,0.0,0,0,0,0,0
530807,5338,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,80.0,0.5832,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T12:03:14.413-04:00,0,0,0,0,5,0,0,0,0,11111111111111,3,0,0,0,0.58,0,20.0,0.0,0,0,0,0,0
530808,5338,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,80.0,2.9,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-10T11:00:10.33-04:00,0,0,0,0,5,2,0,0,0,11111111111111,3,0,0,1,2.9,0,19.0,0.0,0,0,0,0,0
530821,3327,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2924.92,False,False,2023-04-10T14:54:31.187-04:00,0,0,0,0,0,0,0,0,0,22222222222222,3,0,0,0,0.0,0,7.0,0.0,0,0,0,0,0
530828,940,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,66.0666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T15:59:57.607-04:00,0,0,0,0,2,4,0,0,3,2222222222222222222222222222222222222222222222222222222222222222222222,3,0,0,3,0.0,0,13.0,0.0,0,0,0,0,0
530829,940,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,68.5168,0.0167,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-10T13:22:55.033-04:00,0,0,0,0,2,3,0,0,3,2222222222222222222222222222222222222222222222222222222222222222222222,3,0,0,3,0.02,0,15.0,0.0,0,0,0,0,0
530835,3043,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,56.35,0.3334,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T16:04:01.553-04:00,0,0,0,0,0,6,0,0,4,222222222222222222222222222222222222222222,3,0,0,3,0.33,0,13.0,0.0,0,0,0,0,0
530891,3991,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,80.6001,1.5834,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T13:41:43.353-04:00,0,0,0,0,4,3,0,0,0,22222222222222,3,0,0,0,1.58,0,19.0,0.0,0,0,0,0,0
530940,3402,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2022-09-28T12:41:29.217-04:00,0,0,0,0,0,0,0,0,0,,3,0,0,0,,0,0.0,0.0,0,0,0,0,0
530942,7248,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,76.7334,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T12:56:32.057-04:00,0,0,0,0,3,0,0,0,2,22222222222222,3,0,0,6,0.0,0,16.0,0.0,0,0,0,0,0
530945,5913,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,77.2333,2.7668,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T14:05:54.78-04:00,0,0,0,0,0,7,0,0,2,22222222222222,3,0,0,6,2.77,0,16.0,0.0,0,0,0,0,0
530946,5913,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,79.03,1.6501,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-08T16:15:21.64-04:00,0,0,0,0,0,8,0,0,2,22222222222222,3,0,0,7,1.65,0,17.0,0.0,0,0,0,0,0
530974,449,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T13:25:56.08-04:00,0,0,0,0,0,0,0,0,0,22222222222222,3,0,0,0,,0,0.0,0.0,0,0,0,0,0
530975,449,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-10T14:18:36.89-04:00,0,0,0,0,0,0,0,0,0,22222222222222,3,0,0,0,0.0,0,4.0,0.0,0,0,0,0,0
530981,3327,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2122.05,False,False,2023-03-27T15:29:12.853-04:00,0,0,0,0,0,0,0,0,0,22222222222222,3,0,0,0,0.0,0,2.0,0.0,0,0,0,0,0
530987,3335,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,79.9999,2.2001,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T13:08:54.94-04:00,0,0,0,0,6,1,0,0,0,22222222222222,3,0,0,3,2.2,0,18.0,0.0,0,0,0,0,0
530988,3335,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,83.1833,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-10T13:32:02.563-04:00,0,0,0,0,6,1,0,0,0,22222222222222,3,0,0,0,0.0,0,18.0,0.0,0,0,0,0,0
531017,5517,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,74.5869,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-25T20:24:13.52-04:00,0,0,0,0,6,0,0,0,0,22222222222222,3,0,0,0,0.0,0,20.0,0.0,0,0,0,0,0
531018,5517,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,65.3933,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-09T13:23:35.633-04:00,0,0,0,0,7,1,0,0,0,22222222222222,3,0,0,0,0.0,0,19.0,0.0,0,0,0,0,0
531727,6495,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,79.9934,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-26T13:56:00.15-04:00,0,0,0,0,1,0,0,0,0,22222222222222,3,0,0,6,0.0,0,12.0,0.0,0,0,0,0,0
531728,6495,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,80.0,19.8666,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-09T12:05:16.523-04:00,0,0,0,0,0,0,0,0,0,22222222222222,3,0,0,9,19.87,0,11.0,0.0,0,0,0,0,0
531731,2895,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,80.0,0.7666,0.0,0.0,0.0,0.0,175.0,False,False,2023-03-27T19:57:07.577-04:00,0,0,0,0,0,3,0,0,0,22222222222222,3,0,0,0,0.77,0,15.0,0.0,0,0,0,0,0
531732,2895,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,80.0033,1.65,0.0,0.0,0.0,0.0,175.0,False,False,2023-04-10T20:56:23.34-04:00,0,0,0,0,1,7,0,0,0,22222222222222,3,0,0,1,1.65,0,20.0,0.0,0,0,0,0,0
531810,129,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T12:41:35.95-04:00,0,0,0,0,0,0,0,0,9,22222222222222,3,0,0,0,0.0,0,1.0,0.0,0,0,0,0,0
531816,4431,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,80.0,12.0001,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-25T20:37:12.843-04:00,0,0,0,0,1,7,0,0,0,22222222222222,3,0,0,5,12.0,0,18.0,0.0,0,0,0,0,0
531845,1097,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,80.0,6.7334,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T10:21:55.79-04:00,0,0,0,0,9,0,0,0,0,22222222222222,3,0,0,3,6.73,0,19.0,0.0,0,0,0,0,0
531846,1097,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,82.0666,7.8333,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-10T11:21:00.19-04:00,0,0,0,0,5,2,0,0,0,22222222222222,3,0,0,5,7.83,0,17.0,0.0,0,0,0,0,0
531860,1066,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,80.0,70.8334,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T10:22:52.857-04:00,0,0,0,0,13,6,0,0,0,22222222222222,3,0,0,11,70.83,0,33.0,0.0,0,0,0,0,0
531861,1066,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,80.0,73.8832,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-10T11:21:13.047-04:00,0,0,0,0,13,5,0,0,0,22222222222222,3,0,0,13,73.88,0,33.0,0.0,0,0,0,0,0
531871,2248,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T11:23:57.04-04:00,0,0,0,0,6,0,0,0,0,22222222222222,3,0,0,1,0.0,0,20.0,0.0,0,0,0,0,0
531872,2248,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,82.1668,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-10T11:16:44.403-04:00,0,0,0,0,6,2,0,0,0,22222222222222,3,0,0,0,0.0,0,19.0,0.0,0,0,0,0,0
531887,1500,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,80.0,1.3335,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T10:18:31.37-04:00,0,0,0,0,10,0,0,0,0,22222222222222,3,0,0,0,1.33,0,20.0,0.0,0,0,0,0,0
531888,1500,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,80.0,2.4834,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-10T11:16:53.637-04:00,0,0,0,0,8,2,0,0,0,22222222222222,3,0,0,0,2.48,0,20.0,0.0,0,0,0,0,0
531899,1955,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,80.0,3.8334,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T11:36:18.71-04:00,0,0,0,0,7,3,0,0,0,22222222222222,3,0,0,0,3.83,0,20.0,0.0,0,0,0,0,0
531900,1955,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-10T11:21:24.213-04:00,0,0,0,0,5,1,0,0,0,22222222222222,3,0,0,2,0.0,0,17.0,0.0,0,0,0,0,0
531916,6865,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2022-10-06T11:40:18.113-04:00,0,0,0,0,0,0,0,0,0,,3,0,0,0,0.0,0,1.0,0.0,0,0,0,0,0
531934,1297,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,79.9967,3.6668,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-10T14:23:35.52-04:00,0,0,0,0,0,7,0,0,0,2222222222222222222222222222222222222222222222222222222222222222222222,3,0,0,1,3.67,0,19.0,0.0,0,0,0,0,0
531998,1103,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,83.1666,4.2834,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T10:20:34.56-04:00,0,0,0,0,6,0,0,0,0,22222222222222,3,0,0,3,4.28,0,16.0,0.0,0,0,0,0,0
532004,1106,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,80.0,8.8666,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T10:19:12.627-04:00,0,0,0,0,8,0,0,0,2,22222222222222,3,0,0,7,8.87,0,16.0,0.0,0,0,0,0,0
532659,7002,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,79.2198,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T09:54:57.29-04:00,0,0,0,0,6,1,0,0,0,22222222222222,3,0,0,0,0.0,0,20.0,0.0,0,0,0,0,0
532660,7002,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,77.4333,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-10T10:56:08.693-04:00,0,0,0,0,9,0,0,0,0,22222222222222,3,0,0,0,0.0,0,20.0,0.0,0,0,0,0,0
532671,7159,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,80.0,1.6002,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T09:53:44.887-04:00,0,0,0,0,3,0,0,0,0,22222222222222,3,0,0,0,1.6,0,20.0,0.0,0,0,0,0,0
532672,7159,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,79.9999,1.0333,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-10T10:48:17.583-04:00,0,0,0,0,2,0,0,0,0,22222222222222,3,0,0,0,1.03,0,21.0,0.0,0,0,0,0,0
532745,2272,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,80.7831,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T11:41:56.103-04:00,0,0,0,0,3,0,0,0,0,22222222222222,3,0,0,0,0.0,0,22.0,0.0,0,0,0,0,0
532746,2272,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,79.8334,1.65,0.0,0.0,0.0,0.0,500.0,False,False,2023-04-10T11:34:36.983-04:00,0,0,0,0,2,1,0,0,0,222222222222222222222222222222222222222222,3,0,0,1,1.65,0,21.0,0.0,0,0,0,0,0
532791,3030,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-24T15:24:20.703-04:00,0,0,0,0,0,0,0,0,0,,3,0,0,0,,0,0.0,0.0,0,0,0,0,0
532792,3030,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-07T16:22:03.017-04:00,0,0,0,0,0,0,0,0,0,,3,0,0,0,,0,0.0,0.0,0,0,0,0,0
532795,614,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-10T15:20:10.763-04:00,0,0,0,0,0,0,0,0,0,22222222222222,3,0,0,0,,0,0.0,0.0,0,0,0,0,0
532839,1038,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,78.6166,1.3167,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T15:59:09.643-04:00,0,0,0,0,0,6,0,0,2,222222222222222222222222222222222222222222,3,0,0,6,1.32,0,15.0,0.0,0,0,0,0,0
532840,5831,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,80.0834,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-10T19:43:31.52-04:00,0,0,0,0,0,1,0,0,2,,3,0,0,1,0.0,0,12.0,0.0,0,0,0,0,0
532847,2207,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,80.0,0.5667,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-09T13:13:02.66-04:00,0,0,0,0,1,1,0,0,2,22222222222222,3,0,0,6,0.57,0,13.0,0.0,0,0,0,0,0
533505,6863,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,80.3166,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-10T13:36:06.543-04:00,0,0,0,0,0,2,0,0,0,2222222222222222222222222222,3,0,0,2,0.0,0,14.0,0.0,0,0,0,0,0
533512,614,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T16:03:20.657-04:00,0,0,0,0,0,0,0,0,0,222222222222222222222222222222222222222222,3,0,0,0,,0,0.0,0.0,0,0,0,0,0
533517,6420,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,84.0334,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T16:07:00.66-04:00,0,0,0,0,1,3,0,0,0,2222222222222222222222222222,3,0,0,0,0.0,0,16.0,0.0,0,0,0,0,0
533518,6420,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,80.0,4.2667,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-10T13:35:09.683-04:00,0,0,0,0,2,6,0,0,0,2222222222222222222222222222,3,0,0,0,4.27,0,20.0,0.0,0,0,0,0,0
533563,5408,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,42.0666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-10T13:14:09.107-04:00,0,0,0,0,4,0,0,0,6,22222222222222,3,0,0,4,0.0,0,8.0,0.0,0,0,0,0,0
533578,6821,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,75.1666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T16:00:12.27-04:00,0,0,0,0,2,0,0,0,0,22222222222222,3,0,0,2,0.0,0,13.0,0.0,0,0,0,0,0
533611,3765,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,79.9967,0.25,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-24T19:19:04.667-04:00,0,0,0,0,1,0,0,0,0,22222222222222,3,0,0,8,0.25,0,11.0,0.0,0,0,0,0,0
533633,6186,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-25T20:37:13.047-04:00,0,0,0,0,0,0,0,0,0,,3,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
533649,6452,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,78.8834,6.15,0.0,0.0,0.0,0.0,6.88,False,False,2023-03-27T16:07:00.71-04:00,0,0,0,0,0,6,0,0,2,222222222222222222222222222222222222222222,3,0,0,7,6.15,0,18.0,0.0,0,0,0,0,0
533774,7060,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,79.9967,6.9333,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-25T20:31:33.753-04:00,0,0,0,0,2,1,0,0,0,22222222222222,3,0,0,3,6.93,0,17.0,0.0,0,0,0,0,0
534442,2429,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T15:37:41.587-04:00,0,0,0,0,0,0,0,0,8,22222222222222,3,0,0,0,0.0,0,2.0,0.0,0,0,0,0,0
534468,5479,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,80.6499,0.8666,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-09T21:30:10.987-04:00,0,0,0,0,7,0,0,0,0,222222222222222222222222222222222222222222,3,0,0,1,0.87,0,17.0,0.0,0,0,0,0,0
534539,6641,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,42.3333,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T16:07:01.02-04:00,0,0,0,0,0,0,0,0,0,22222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,3,0,0,2,0.0,0,10.0,0.0,0,0,0,0,0
534585,7402,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,80.0,4.1168,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T15:04:36.053-04:00,0,0,0,0,0,10,0,0,0,22222222222222,3,0,0,0,4.12,0,20.0,0.0,0,0,0,0,0
534593,5081,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,80.0034,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-25T20:37:12.767-04:00,0,0,0,0,7,1,0,0,0,22222222222222,3,0,0,0,0.0,0,20.0,0.0,0,0,0,0,0
534598,6549,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,80.0,0.5501,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-10T14:27:38.467-04:00,0,0,0,0,0,4,0,0,1,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,3,0,0,4,0.55,0,13.0,0.0,0,0,0,0,0
534600,6805,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-25T20:30:09.697-04:00,0,0,0,0,0,0,0,0,0,,3,0,0,0,0.0,0,1.0,0.0,0,0,0,0,0
534637,3242,2023-03-26T00:00:00-04:00,2023-04-08T00:00:00-04:00,0,0,0.0,79.9967,2.1999,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-10T13:56:18.99-04:00,0,0,0,0,5,2,0,0,0,22222222222222,3,0,0,1,2.2,0,17.0,0.0,0,0,0,0,0
535348,5451,2023-03-12T00:00:00-05:00,2023-03-25T00:00:00-04:00,0,0,0.0,80.0033,0.8333,0.0,0.0,0.0,0.0,0.0,False,False,2023-03-27T14:06:28.75-04:00,0,0,0,0,1,2,0,0,1,22222222222222222222222222222222222222222222222222222222,3,0,0,5,0.83,0,14.0,0.0,0,0,0,0,0
